,0,1
912,CDT,-0.3292964929698241
913,CWM,0.050723078681851365
914,PPL,0.050723078681851365
915,CPW,-0.2477961797244174
916,EKB,0.896192381455723
917,CIM,1.1173906137408929
918,EBK,-0.3957455584553492
919,WNG,-0.34228355225993434
920,DCT,-0.34228355225993434
921,ACY,-0.4118309665707856
922,BRY,-0.3957455584553492
923,BYD,-0.3957455584553492
924,BYI,-0.3957455584553492
925,BGN,-0.4310812717334477
926,CAD,-0.3957455584553492
927,CPH,-0.4118309665707856
928,ABE,-0.4118309665707856
929,CDB,-0.20488195923398278
930,TGS,-0.34228355225993434
931,YNW,-0.4118309665707856
932,CYS,-0.20057103041357607
933,CGN,-0.3957455584553492
934,DNS,-0.3957455584553492
935,GTN,-0.3957455584553492
936,LLN,-0.34228355225993434
937,HHL,-0.34241454481724776
938,LLS,-0.34228355225993434
939,PYC,-0.4310812717334477
940,PCD,-0.4310812717334477
941,LLY,-0.4118309665707856
942,LVT,-0.34228355225993434
943,MER,-0.41198845451211286
944,MEV,-0.4118309665707856
945,MTA,-0.4118309665707856
946,DGL,-0.3957455584553492
947,FER,-0.4118309665707856
948,PEN,-0.3957455584553492
949,POR,-0.4118309665707856
950,YSR,-0.4118309665707856
951,FRW,-0.34228355225993434
952,RDR,-0.34228355225993434
953,RIA,-0.4314103414065266
954,TAF,-0.34228355225993434
955,TNP,-0.4118309665707856
956,TRE,-0.4118309665707856
957,TRF,-0.4118309665707856
958,TRH,-0.4118309665707856
959,TRB,-0.4118309665707856
960,TRY,-0.4118309665707856
961,NNP,-0.3957455584553492
962,WHT,-0.34228355225993434
963,TPN,-0.4118309665707856
964,CDF,-0.22471532697582305
965,CDQ,-0.20488195923398278
966,DMG,-0.4118309665707856
967,PPD,-0.41198845451211286
968,COY,-0.34228355225993434
969,RHI,-0.34228355225993434
970,BCG,-0.34228355225993434
971,HLL,-0.34241454481724776
972,PTB,-0.4118309665707856
973,GMG,-0.5706790063279903
974,MEW,-0.5706790063279903
975,MST,-0.5702433734987323
976,WMI,-0.4310812717334477
977,CMH,-0.4118309665707856
978,ABA,-0.41198845451211286
979,PER,-0.4118309665707856
980,QYD,-0.4118309665707856
981,BGD,-0.4118309665707856
982,BHD,-0.4118309665707856
983,LNB,-0.4118309665707856
984,PGM,-0.4118309665707856
985,GFF,-0.4118309665707856
986,PLT,-0.4118309665707856
987,TIR,-0.4118309665707856
988,YSM,-0.41198845451211286
989,RHY,-0.4118309665707856
990,HNG,-0.4118309665707856
991,LLV,0.8448844626890727
992,LLG,0.845209543282643
993,LNR,0.845209543282643
994,FFA,0.8455348741307117
995,CMN,-2.0181051870180915
996,CLR,-0.7043533520943294
997,CUW,-0.7043533520943294
998,FYS,-0.5902770976970794
999,FGH,-0.7048918485408846
1000,HVF,-0.7043533520943294
1001,JOH,-0.7043533520943294
1002,KGT,-0.7075881675790769
1003,LAM,-0.7075881675790769
1004,MRB,-0.7075881675790769
1005,MFH,-0.7043533520943294
1006,NAR,-0.7318492837146848
1007,PMB,-0.7075881675790769
1008,PMD,-0.7075881675790769
1009,SDF,-0.7075881675790769
1010,TEN,-0.7075881675790769
1011,WTL,-0.7722844772740312
1012,BYE,0.034116076294871935
1013,PNA,-0.7075881675790769
1014,GWN,-0.5232482699630399
1015,KWL,-0.578294253295752
1016,LLE,-0.5231731690496455
1017,LLH,0.034116076294871935
1018,PBY,-0.5363542978911057
1019,CYN,0.845209543282643
1020,GTH,1.1173906137408929
1021,SUG,0.8458604555223678
1022,LLM,0.845209543282643
1023,LNW,0.845209543282643
1024,BME,0.8006271986243941
1025,PTA,-0.4527033776165974
1026,BUK,0.8009341875809218
1027,PYL,-0.4314103414065266
1028,BAJ,-0.4662725485130351
1029,BNF,-0.4662725485130351
1030,DOL,1.1173906137408929
1031,HPT,0.8006271986243941
1032,KNI,0.8003204449084461
1033,LGO,1.1173906137408929
1034,NTH,-0.5160551966434572
1035,SKE,-0.5164479327139622
1036,BOW,-2.098007927188788
1037,SWA,-0.5160551966434572
1038,LAS,-0.5164479327139622
1039,LLT,1.1173906137408929
1040,LLO,1.1173906137408929
1041,KNU,0.8003204449084461
1042,AMF,0.034116076294871935
1043,LLI,0.034116076294871935
1044,LLL,0.8455348741307117
1045,PTF,0.034116076294871935
1046,PTD,0.034116076294871935
1047,PNY,1.1173906137408929
1048,SRR,-0.5702433734987323
1049,TDU,-0.5702433734987323
1050,TRD,-0.4118309665707856
1051,GWE,-0.00042178617932252434
1052,AYW,-2.236077717569327
1053,BRH,-1.998007227619003
1054,CCC,-1.7744316989869222
1055,PTM,-1.7744316989869222
1056,PWL,-1.7744316989869222
1057,BHR,1.1173906137408929
1058,LLA,-2.0018178874150787
1059,LLC,-1.7744316989869222
1060,PHG,-2.3256582096758067
1061,TLB,-2.0268439870633657
1062,LBR,-1.9159474796954505
1063,TYG,-1.780584559017728
1064,CTT,0.8071237871758286
1065,SHR,-0.013728907955808856
1066,PNC,-1.7005973786172557
1067,CWS,-1.2977636386765337
1068,FRB,-2.008074412327151
1069,LLW,-2.089409236184083
1070,MCN,-1.7403527803284073
1071,NWT,-1.259891814689795
1072,TNF,-2.2395658340738045
1073,TYW,-2.2482142529718443
1074,WLP,-0.9738210979903232
1075,AVY,-2.3238644123679197
1076,DVY,-1.8924324924570601
1077,ABH,-1.7744316989869222
1078,BRM,-2.0018178874150787
1079,CRK,-0.000511948498242943
1080,DYF,-1.9642787379426485
1081,GOB,-0.000511948498242943
1082,HRL,-1.8974888996030337
1083,LDN,-1.8974888996030337
1084,PES,-1.9159474796954505
1085,MFF,-1.780584559017728
1086,MFA,-2.008074412327151
1087,PRH,-1.7744316989869222
1088,RUA,-0.00042178617932252434
1089,TAL,-1.7744316989869222
1090,WXC,-0.0004219487173492382
1091,WRX,-0.00042178617932252434
1092,BAN,0.061983408461800636
1093,FWY,-0.0010651220708018361
1094,UNI,-0.0010651220708018361
1095,KGS,0.06205487280668357
1096,BBS,-0.0010655334736874298
1097,TYS,-0.0010651220708018361
1098,DZY,-0.0010655334736874298
1099,EWD,-0.0010655334736874298
1100,HLG,-0.0010651220708018361
1101,THW,-0.0010651220708018361
1102,HNL,-0.0010651220708018361
1103,DDG,-0.0010655334736874298
1104,SRL,-0.0010651220708018361
1105,SOL,-0.0010651220708018361
1106,WMR,-0.0010655334736874298
1107,ACG,-0.0010651220708018361
1108,SMA,-0.0010655334736874298
1109,WYT,-0.0010655334736874298
1110,OLT,-0.0010651220708018361
1111,SRI,-0.0010655334736874298
1112,WDE,-0.0010655334736874298
1113,YRD,-0.0010655334736874298
1114,TLK,-0.0010655334736874298
1115,WTE,-0.0010655334736874298
1116,WWW,-0.0010655334736874298
1117,SAV,0.013701334728187338
1118,WMC,0.013711866115372721
1119,BKD,-0.0005435227610055498
1120,HAG,-0.0005435227610055498
1121,HBY,-0.0005439429564141353
1122,KID,-0.0005435227610055498
1123,CLV,0.013727693586841025
1124,HTN,0.013706598398847416
1125,LPW,-0.0010655334736874298
1126,LMS,0.013701334728187338
1127,WRW,0.013701334728187338
1128,ROW,-0.0010651220708018361
1129,LGG,-0.0010655334736874298
1130,ALB,-0.022970613061094543
1131,CSL,-0.022970613061094543
1132,COS,-0.022970613061094543
1133,BBK,-0.022970613061094543
1134,SFN,-0.022988371555923377
1135,CRA,-0.0005435227610055498
1136,LYE,-0.0005439429564141353
1137,OHL,-0.0010651220708018361
1138,SBT,-0.0005435227610055498
1139,SBJ,-0.0005435227610055498
1140,OKN,-0.021618545029657866
1141,WLN,-0.021618545029657866
1142,TFC,-0.021618545029657866
1143,ASC,0.026860164502933923
1144,BMV,0.007938871857204547
1145,CNM,0.024831972635983312
1146,EVE,0.000717010873913237
1147,GCR,0.022873718419617196
1148,SHU,0.0415926641841465
1149,STD,0.0415926641841465
1150,LED,-0.0007018852815834197
1151,SIA,0.47492096559580105
1152,HYB,0.0007172859068529813
1153,LMN,0.06659522101047559
1154,MIM,-0.0008034565624025787
1155,LYD,-0.24534989967713763
1156,CWL,-0.0007018852815834197
1157,DTW,0.007938871857204547
1158,MVL,-0.0007021554452791794
1159,PSH,0.0007172859068529813
1160,GMV,-0.0007018852815834197
1161,ZLW,0.3851134875760964
1162,APD,0.3313130395027771
1163,AFK,0.32644591140610907
1164,BSR,0.3350085198011267
1165,CRT,0.3309034192218988
1166,CIL,0.3309034192218988
1167,DEA,0.3348802132060286
1168,MAR,0.33490135736565174
1169,MSR,0.3350085198011267
1170,ORE,0.338946072194363
1171,RAM,0.3350085198011267
1172,RYE,0.3310924794721042
1173,SDG,0.33529438275921913
1174,SDW,0.3348802132060286
1175,TOK,0.338946072194363
1176,STU,0.3309034192218988
1177,WHA,0.3349091345216559
1178,WYE,0.32644591140610907
1179,DVP,0.3350085198011267
1180,DMP,0.3350085198011267
1181,DLH,0.338946072194363
1182,HMT,0.3313130395027771
1183,KSN,0.3350085198011267
1184,MTM,0.3348802132060286
1185,WAM,0.3348802132060286
1186,WSE,0.3310924794721042
1187,BKJ,0.3330011531818811
1188,CLK,0.333226209038075
1189,ELE,0.333226209038075
1190,HYS,0.33348184863073943
1191,LEW,0.3346607570842443
1192,LSY,0.33313624463880614
1193,WWI,0.33348184863073943
1194,EDN,0.333226209038075
1195,LAD,0.3345325345719515
1196,NBC,0.33313624463880614
1197,SAJ,0.3346607570842443
1198,BGM,0.3330011531818811
1199,BKL,0.3329335610268749
1200,BMS,0.3328060491306563
1201,EYN,0.32754301720630574
1202,HNH,0.3322022281015433
1203,NHD,0.3322022281015433
1204,MTC,0.33084935454631875
1205,OTF,0.32890206694736435
1206,SMY,0.32683873921738954
1207,SEH,0.3268426942519005
1208,SAY,0.3364651890292209
1209,BEC,0.3330011531818811
1210,CFT,0.33288106559274044
1211,KMS,0.3356909624123388
1212,KTH,0.33195232416402115
1213,LGJ,0.33258494956248974
1214,RVB,0.33312878873311985
1215,SRT,0.33293356102687494
1216,SYH,0.33189528433780224
1217,WDU,0.331947569436843
1218,BNH,0.3341569464096741
1219,BBL,0.32890206694736435
1220,BSD,0.32125137034464163
1221,BVD,0.3341569464096741
1222,BXY,0.3341569464096741
1223,BXH,0.3341569464096741
1224,BKH,0.3345325345719515
1225,BMN,0.33449102265538516
1226,CHG,0.33142059753397674
1227,CLD,0.33438772459756344
1228,CIT,0.3342745959417628
1229,CRY,0.3341569464096741
1230,DFD,0.33629653068075
1231,DNG,0.32865003471215565
1232,ELW,0.33425124334124034
1233,ERH,0.3341569464096741
1234,FNR,0.32913725955875783
1235,HGR,0.3345325345719515
1236,KDB,0.33425124334124034
1237,KCK,0.33438772459756344
1238,LEE,0.33425124334124034
1239,LEN,0.3314205975339767
1240,LGF,0.32913725955875783
1241,MEP,0.32847748015046085
1242,MTG,0.33425124334124034
1243,NEH,0.33425124334124034
1244,NFL,0.3287556451057663
1245,ORP,0.3342745959417628
1246,PET,0.3341465213839307
1247,SEV,0.32865003471215565
1248,SID,0.3341569464096741
1249,SOR,0.32847748015046085
1250,WLI,0.3341569464096741
1251,WMA,0.33527056675351313
1252,BRG,0.33569096241233876
1253,ABW,0.3341569464096741
1254,AYP,0.3341569464096741
1255,BMG,0.33527056675351313
1256,EML,0.33527056675351313
1257,ESD,0.3343628160541374
1258,FCN,0.33425124334124034
1259,GNH,0.33578113369886375
1260,GRP,0.3343628160541374
1261,HRM,0.3314205975339767
1262,HBN,0.32125137034464163
1263,CTN,0.3345325345719515
1264,DEP,0.3346607570842443
1265,GNW,0.3346607570842443
1266,MZH,0.3345325345719515
1267,WCB,0.3345325345719515
1268,WWA,0.33425124334124034
1269,WWD,0.33425124334124034
1270,SGR,0.3341569464096741
1271,SUP,0.33449102265538516
1272,SWM,0.3287556451057663
1273,ADM,0.3308904418867174
1274,AYL,0.3352577905324019
1275,BCH,0.33490135736565174
1276,FAV,0.33129055980515365
1277,GLM,0.33514353662447716
1278,GRV,0.3287556451057663
1279,HAI,0.33525779053240196
1280,HNB,0.3307769857516328
1281,NGT,0.3351355152678628
1282,QBR,0.32097103926154313
1283,RAI,0.3351355152678628
1284,SEG,0.33129055980515365
1285,SSS,0.32097103926154313
1286,SWO,0.3308904418867174
1287,SPH,0.3308904418867174
1288,SIT,0.32098263184825465
1289,SDA,0.33525779053240196
1290,SOO,0.33567504385129693
1291,TEY,0.32098263184825465
1292,WGA,0.33490135736565174
1293,WHI,0.3309037202289323
1294,AYH,0.3308904418867174
1295,BKS,0.3308904418867174
1296,CTM,0.33514353662447716
1297,CSW,0.3309037202289323
1298,CUX,0.33567504385129693
1299,HGM,0.33567504385129693
1300,RTR,0.33514353662447716
1301,KML,0.3209826318482546
1302,PLU,0.33425124334124034
1303,BEX,0.33114789105843834
1304,BAT,0.32690451484129435
1305,ETC,0.33198889762259837
1306,FRT,0.33550104212274173
1307,HGS,0.338946072194363
1308,HCN,0.32122947647851474
1309,MRN,0.33535702405588647
1310,PDW,0.3356687298282251
1311,PLC,0.3213526472900479
1312,RBR,0.33198889762259837
1313,BEG,0.3357975359409758
1314,SPU,0.33535702405588647
1315,TON,0.33562256941138263
1316,TBW,0.33550104212274173
1317,WAD,0.33147990736177413
1318,YAL,0.3357975359409757
1319,CWU,0.32690451484129435
1320,EFL,0.3211282855284176
1321,HIB,0.33550104212274173
1322,HLB,0.3357512097216208
1323,NHE,0.33525779053240196
1324,SLQ,0.338946072194363
1325,SOG,0.33198889762259837
1326,WTR,0.3357975359409757
1327,WLD,0.338946072194363
1328,SOJ,0.40186990470053485
1329,SCG,0.33578113369886375
1330,SWL,0.32098263184825465
1331,AMY,0.3045088546289611
1332,ARU,0.30648316258135544
1333,BAA,0.30648316258135544
1334,BOG,0.30648316258135544
1335,BOH,0.28632558811438313
1336,CCH,0.2863255881143831
1337,EMS,0.2484180446846378
1338,FOD,0.30648316258135544
1339,LIT,0.30648316258135544
1340,FSB,0.2863255881143831
1341,NUT,0.24841804468463777
1342,SOB,0.24841804468463777
1343,WBL,0.24841804468463777
1344,ANG,0.30648316258135544
1345,BTN,0.29063449087722154
1346,GBS,0.30648316258135544
1347,HOV,0.2974950164243835
1348,LAC,0.3030562509543456
1349,PLD,0.29778700928424245
1350,SSE,0.29778700928424245
1351,WWO,0.3030562509543456
1352,WRH,0.3029399592233577
1353,AGT,0.2982769383885714
1354,LRB,0.2974950164243834
1355,DUR,0.30648316258135544
1356,EWR,0.3038396737284456
1357,FSG,0.29778700928424245
1358,PRP,0.29063449087722154
1359,SWK,0.29778700928424245
1360,HYR,0.31803348595942277
1361,SIH,0.3400876271816764
1362,MDS,0.34008762718167634
1363,SMO,0.31803348595942277
1364,WSU,0.3408715402677655
1365,LIH,0.33562256941138263
1366,CHL,0.26381799871186784
1367,GOM,0.36045412965517104
1368,CLP,0.3322022281015433
1369,HLM,0.36682761941384406
1370,HRH,0.3517204695258568
1371,OLY,0.3651418094383445
1372,MCB,0.2974950164243834
1373,WNH,0.3517204695258568
1374,CHH,0.3517204695258568
1375,BRK,0.3293095117402105
1376,BXD,0.3409638237875842
1377,COH,0.34083258290082996
1378,LWS,0.34898318280375884
1379,NVH,0.3536823567456379
1380,NVN,0.3536823567456379
1381,PMP,0.33258871473724977
1382,SEF,0.35368235674563797
1383,UCK,0.34096382378758416
1384,CBR,0.33258871473724977
1385,FMR,0.2974950164243835
1386,GLY,0.34898318280375884
1387,SEE,0.35368235674563797
1388,WVF,0.3514124777913559
1389,AHD,0.36086369323287154
1390,BAD,0.34131848848433793
1391,BLM,0.34100254393427887
1392,CAT,0.34710005814945494
1393,CHE,0.3408715402677655
1394,CHP,0.34710005814945494
1395,CYP,0.3316410558549698
1396,EDW,0.33200458923045695
1397,EPS,0.38302206220420304
1398,EPD,0.34131848848433793
1399,FOH,0.3319286783674397
1400,GIP,0.33046892217236745
1401,HCB,0.3402180288792153
1402,HOR,0.4623423889332208
1403,KND,0.34710005814945494
1404,LHD,0.35383319118498485
1405,LFD,0.32941520358540677
1406,WWR,0.3322022281015433
1407,NWD,0.33182518807663547
1408,OXT,0.34007994035959177
1409,PUR,0.3470531338514075
1410,SAF,0.4623423889332208
1411,CDN,0.34718615536687375
1412,STE,0.3305956357161452
1413,SRC,0.33046892217236745
1414,SUO,0.34087154026776556
1415,TAD,0.34710005814945494
1416,TAT,0.34710005814945494
1417,TTH,0.3311313862926305
1418,TOO,0.31803348595942277
1419,TUH,0.33046892217236745
1420,UWL,0.3484355720322924
1421,WDO,0.3311313862926305
1422,WLT,0.3410025439342789
1423,WSW,0.33046892217236745
1424,WHY,0.34723314866254906
1425,ANZ,0.33182518807663547
1426,AHS,0.32928884562469124
1427,BIK,0.33287361539820365
1428,BIP,0.35368235674563797
1429,BXW,0.36542107659661477
1430,BCY,0.3321832248999301
1431,CSH,0.34100254393427887
1432,CSB,0.34100254393427887
1433,CDS,0.3470531338514075
1434,CWN,0.32928884562469124
1435,SCY,0.3311313862926305
1436,DMS,0.32928884562469124
1437,ELD,0.4265765508721241
1438,EWE,0.38346282407095134
1439,GTW,0.42991413392191835
1440,HEV,0.32928884562469124
1441,HPA,0.3319286783674397
1442,KLY,0.34718615536687375
1443,BAK,0.3291906709444718
1444,DMK,0.3322022281015433
1445,PMR,0.3320748499465964
1446,QRP,0.33200458923045695
1447,SBM,0.33200458923045695
1448,MIJ,0.3400876271816764
1449,NRB,0.33046892217236745
1450,NDL,0.33200458923045695
1451,PUO,0.3470531338514075
1452,RHM,0.34718615536687375
1453,RDD,0.3470531338514075
1454,SNR,0.3470531338514075
1455,SRS,0.3311313862926305
1456,SRH,0.33084935454631875
1457,SUC,0.34008762718167634
1458,SYD,0.33182518807663547
1459,WNW,0.33046892217236745
1460,WHS,0.34723314866254906
1461,WOH,0.35127387576102714
1462,WME,0.34718615536687375
1463,EBN,0.3529598722631456
1464,HMD,0.3529598722631456
1465,PLG,0.32930951174021045
1466,CLL,0.33114789105843834
1467,COB,0.33114789105843834
1468,ERI,0.32928884562469124
1469,NSB,0.33114789105843834
1470,PEV,0.3532305470118137
1471,PEB,0.3532305470118137
1472,HUR,0.3399492911316396
1473,BIG,0.336654523041901
1474,PUL,0.3045088546289611
1475,BTO,0.3651418094383445
1476,GDN,0.3291567509465598
1477,MHM,0.4265765508721241
1478,NUF,0.4265765508721241
1479,PHR,0.33562256941138263
1480,RDH,0.4265765508721241
1481,REI,0.4265765508721241
1482,BUG,0.3514124777913559
1483,CRW,0.34599758790521906
1484,EGR,0.32928884562469124
1485,HSK,0.3248692293226713
1486,HHE,0.3514124777913559
1487,TBD,0.3393242335369959
1488,BAB,0.3435618286127451
1489,FGT,0.3517204695258568
1490,SAB,0.2578487180617858
1491,IFI,0.34599758790521906
1492,LVN,0.3517204695258568
1493,BMY,0.17475830051763275
1494,MOR,0.1748250276274142
1495,DMH,0.23027021514666488
1496,LKE,0.2582178043116211
1497,WMN,0.23027021514666488
1498,FTN,0.23977966127711361
1499,ADV,0.2052387000314554
1500,GRT,0.2052387000314554
1501,BSK,0.17857879172806881
1502,FLE,0.23155183219453682
1503,HOK,0.26418294179690616
1504,SAN,0.2583352129790518
1505,OVR,0.1751231889789961
1506,WCH,0.1781706263634053
1507,WNF,0.26418294179690616
1508,SHN,0.2584845261756757
1509,BDN,0.2577199400027822
1510,HAV,0.2547403012514341
1511,BDH,0.2547701672326928
1512,HLS,0.23954092452278025
1513,RYP,0.9474275226596264
1514,RYD,0.8606276334861658
1515,RYR,0.3358260267180548
1516,AON,0.24422077879433213
1517,FNH,0.24251600178523683
1518,AHV,0.24119835220685187
1519,ASN,0.3166284061998542
1520,BNS,0.34338850989444797
1521,BFD,0.35579059391282053
1522,CHY,0.3139664012019588
1523,CSS,0.370395551832632
1524,CLA,0.3407573587930675
1525,CLG,0.3499813471388538
1526,CSD,0.3557956369780516
1527,ESH,0.32172927570578275
1528,FEL,0.3373834816437858
1529,HMP,0.36457849862640745
1530,HMC,0.3038656545209442
1531,HSY,0.3407573587930675
1532,HOU,0.34433762454203287
1533,KNG,0.36457849862640745
1534,EBD,0.32938689634444873
1535,NEM,0.3037489178115623
1536,NBT,0.3644388668766463
1537,RAY,0.3182175476863635
1538,SUR,0.2967707306236171
1539,TED,0.36457849862640745
1540,TOL,0.37025369218045556
1541,TWI,0.3488311221694406
1542,WAL,0.34436599055574396
1543,WNT,0.32455072266539914
1544,WYB,0.3444976792710616
1545,WCP,0.37025369218045556
1546,BNI,0.34338850989444797
1547,BRS,0.3037489178115624
1548,CSN,0.370395551832632
1549,CHK,0.35579059391282053
1550,EAD,0.3180334859594227
1551,EWW,0.38346282407095134
1552,FLW,0.36457849862640745
1553,GUN,0.36465732999047795
1554,HMW,0.36457849862640745
1555,HER,0.3110573916735892
1556,HYW,0.3499813471388538
1557,ISL,0.35579059391282053
1558,KWB,0.35579059391282053
1559,KWG,0.36465732999047795
1560,CLJ,0.32455072266539914
1561,QRB,0.3246750716012863
1562,MAL,0.3702536921804556
1563,MTL,0.35579059391282053
1564,NSH,0.35579059391282053
1565,OXS,0.3499813471388538
1566,PUT,0.34338850989444797
1567,SMG,0.35579059391282053
1568,SHP,0.3646971904327089
1569,SNL,0.383315790779513
1570,STW,0.36457849862640745
1571,SUU,0.3646971904327089
1572,SYL,0.35579059391282053
1573,THD,0.3038656545209442
1574,WTN,0.344337624542033
1575,WBO,0.31803348595942277
1576,UPH,0.36469719043270893
1577,AHT,0.23742497433394144
1578,BTY,0.2486073649896784
1579,BAW,0.21991999455898514
1580,BKA,0.36086369323287154
1581,CRN,0.21882823190818543
1582,GOD,0.29197707949466545
1583,GLD,0.232543911162014
1584,LRD,0.26381799871186784
1585,HSL,0.2766692737021653
1586,LIP,0.27711648466366706
1587,LIS,0.22705709970767515
1588,NCM,0.23516428026339775
1589,SFR,0.26381799871186784
1590,WAN,0.24082954738696372
1591,WTY,0.29197707949466545
1592,ASH,0.24073752234019757
1593,EFF,0.3557956369780516
1594,FNC,0.29197707949466545
1595,MLF,0.29197707949466545
1596,MOT,0.3702536921804556
1597,SND,0.21854782184684263
1598,PTR,0.22746998410460076
1599,RLN,0.2544550732706208
1600,SAL,0.19417610976838842
1601,ACT,0.23176339368126234
1602,AFS,0.317682807709868
1603,DAT,0.3579769856475936
1604,EGH,0.31022253176193826
1605,SNS,0.30778981539773825
1606,SNG,0.30464183359796954
1607,WNR,0.3672187418057708
1608,WRY,0.3168501989273132
1609,LNG,0.3083196615361714
1610,SNY,0.3198726999766625
1611,VIR,0.3085091904431203
1612,KMP,0.36468386724203194
1613,BAG,0.23633595884296246
1614,CAM,0.23624551262832683
1615,FML,0.23714898300108514
1616,WBY,0.31221925340243806
1617,WOK,0.27829042005235544
1618,WPL,0.26381799871186784
1619,BKO,0.3224311472328934
1620,BFN,0.31245850187247826
1621,MAO,0.23362804093894804
1622,BCE,0.23362804093894804
1623,EAR,0.2155854160874235
1624,WKM,0.2155854160874235
1625,WNS,0.2155854160874235
1626,WTI,0.2155854160874235
1627,BRU,0.08523914529762273
1628,CLC,0.08530438765912111
1629,FRO,0.2283835071881113
1630,WSB,0.23027021514666488
1631,AXM,0.32144237143157833
1632,HON,0.3113185426088603
1633,BNP,0.05839474778098055
1634,SJP,0.030587086134068076
1635,DIG,0.03724343170640977
1636,CDI,0.023089241825553324
1637,EXC,0.01662829392363981
1638,EXM,0.021976311805088355
1639,PIN,0.27617635674420954
1640,TOP,0.03724343170640977
1641,WHM,0.3111990803899007
1642,EXN,0.011757527255121377
1643,LYM,0.030114077955307395
1644,LYC,0.030114077955307395
1645,OKE,0.05161425472877142
1646,GIL,0.215842844520903
1647,TIS,0.20594883724659058
1648,FNT,0.3111990803899007
1649,CPN,0.05839474778098055
1650,COP,0.05210182797577377
1651,EGG,0.04610961613137254
1652,KGN,0.04610961613137254
1653,LAP,0.04610961613137254
1654,MRD,0.05210182797577377
1655,UMB,0.05839474778098055
1656,YEO,0.05210182797577377
1657,NTC,0.02571250660041128
1658,PMA,0.05839474778098055
1659,CKN,0.21517532511850168
1660,SHE,0.2066776039649671
1661,CFR,0.20216431654394515
1662,TMC,0.215842844520903
1663,YVJ,0.20260956163856678
1664,CNO,0.07907355377107383
1665,THO,0.07907355377107383
1666,MDN,0.07907355377107383
1667,YVP,0.07895199565612984
1668,YET,0.07907355377107383
1669,BSM,0.23288854539677742
1670,BMH,0.20403936978041753
1671,CHR,0.21078991909133798
1672,HNA,0.21091394097210503
1673,NWM,0.2010172131281048
1674,PKS,0.23109165652562416
1675,POO,0.2298141556798756
1676,SWY,0.20112254391945505
1677,POK,0.21060363108113242
1678,BCU,0.20159893209959462
1679,LYT,0.20182297567456844
1680,BEU,0.22358290712934686
1681,LYP,0.19789819812068882
1682,HDE,0.235104059618174
1683,BOE,0.23531466253060507
1684,CSA,0.239449356891082
1685,ESL,0.20220027119614006
1686,FRM,0.23445617930879112
1687,ANF,0.22330165157015497
1688,MIC,0.1873167110425806
1689,MBK,0.2235197433387778
1690,NTL,0.17645188765868008
1691,RDB,0.22370596016518124
1692,SDN,0.22340096527978778
1693,SNW,0.233900474719185
1694,TTN,0.223177677080248
1695,SOA,0.19482040637990708
1696,WIN,0.17682831308797423
1697,WLS,0.22353000184601324
1698,BUO,0.17660327465444345
1699,PTC,0.23458109276912112
1700,SHW,0.20449292938423694
1701,SHO,0.22395270254771457
1702,SOU,0.19544663369635826
1703,SWG,0.22327181585671313
1704,HAM,0.23109165652562416
1705,HOL,0.23109165652562416
1706,DEN,0.20228875832174398
1707,ROM,0.20271032015613005
1708,DBG,0.20257610869638873
1709,BTE,0.2238377298484535
1710,HME,0.17647216061847543
1711,MTN,0.23528397713615035
1712,WRM,0.23535084406462425
1713,WOO,0.23528397713615035
1714,WEY,0.4057094568561839
1715,UPW,0.40670616162816237
1716,DYP,0.3845990142003073
1717,EXR,0.38444468072751425
1718,BAY,0.4897754050770159
1719,CWH,0.32171566128970286
1720,CUF,0.4897754050770159
1721,HGY,0.3835212747690014
1722,HRN,0.3835212747690014
1723,NBA,0.3221906121727808
1724,NSG,0.3835212747690014
1725,OKL,0.3221906121727808
1726,PAL,0.3835212747690014
1727,PBR,0.3227587991062699
1728,WIH,0.3220008653330144
1729,AAP,0.3835212747690014
1730,BOP,0.3835212747690014
1731,GDH,0.3219623757538821
1732,GPK,0.3219623757538821
1733,HAT,0.4883641077573634
1734,WMG,0.329708905071916
1735,BPK,0.329708905071916
1736,HDW,0.3220671674937874
1737,AWM,0.5903335301413072
1738,BDK,0.6658156652175602
1739,HIT,0.6652205640900418
1740,KBW,0.665985478498731
1741,LET,0.6658156652175601
1742,RYS,0.5903335301413072
1743,SVG,0.664392720564839
1744,WAS,0.6665365754606216
1745,WLW,0.48927482729746596
1746,HUN,0.39922719668859485
1747,SNO,0.39922719668859485
1748,PBO,0.9240905192628095
1749,SMD,1.001091948078011
1750,BIW,0.4079328306681149
1751,ARL,0.4079328306681149
1752,SDY,0.4079328306681149
1753,WGC,0.48855136393365073
1754,BUJ,0.05807279546423944
1755,CTO,0.05807279546423944
1756,LOW,0.05807279546423944
1757,THU,0.05807279546423944
1758,BSB,0.05807279546423944
1759,GOX,0.8533298233979055
1760,BAU,0.8533298233979053
1761,NHL,0.8533298233979055
1762,TNA,0.8533298233979055
1763,ULC,0.8533298233979055
1764,BAV,0.8533298233979053
1765,BSN,0.785944238359924
1766,HEC,0.836380097189316
1767,HBB,0.785944238359924
1768,SWE,0.785944238359924
1769,ALK,0.8715935495768619
1770,BIN,0.3217442804620036
1771,BTF,0.8715935495768619
1772,ELO,0.8715935495768616
1773,NET,0.07440734425951666
1774,RDF,0.3226049482746249
1775,HVN,0.8067961452940076
1776,SKG,0.8067961452940073
1777,TPC,0.8067961452940073
1778,WFL,0.8067961452940073
1779,CLE,0.8506981786906955
1780,GCT,0.8526739203822267
