,origin_crs,Count
1155,MIM,1772
1156,MIR,1734
1157,MIS,1773
1158,MKC,1772
1159,MKM,1771
1160,MKR,1746
1161,MKT,1773
1162,MLB,1772
1163,MLD,1764
1164,MLF,1774
1165,MLH,1314
1166,MLM,1165
1167,MLT,1707
1168,MLW,1773
1169,MLY,1732
1170,MMO,1754
1171,MNE,1771
1172,MNG,1773
1173,MNN,1727
1174,MNP,1679
1175,MNR,1419
1176,MOB,1258
1177,MOG,1757
1178,MOR,1773
1179,MOS,1328
1180,MOT,1646
1181,MPL,1225
1182,MPT,1652
1183,MRD,1634
1184,MRF,1424
1185,MRN,1517
1186,MRP,1729
1187,MRS,1767
1188,MRT,1419
1189,MRW,1648
1190,MRY,1143
1191,MSD,1264
1192,MSH,1424
1193,MSK,1690
1194,MSL,1654
1195,MSN,1734
1196,MSO,1691
1197,MSR,1506
1198,MSS,1250
1199,MSW,1756
1200,MTB,1763
1201,MTC,1554
1202,MTG,1547
1203,MTL,1644
1204,MTM,1507
1205,MTN,1759
1206,MTO,1690
1207,MTP,1765
1208,MVL,1772
1209,MYB,1762
1210,MYL,1679
1211,MYT,1732
1212,MZH,1551
1213,NAN,1767
1214,NAY,1696
1215,NBA,1626
1216,NBC,1550
1217,NBN,1419
1218,NBR,1756
1219,NBT,1645
1220,NBY,1773
1221,NCE,1737
1222,NCL,1674
1223,NCM,1768
1224,NCO,1634
1225,NCT,1751
1226,NDL,1551
1227,NEH,1547
1228,NEL,1663
1229,NEM,1645
1230,NES,1767
1231,NET,1767
1232,NFA,1515
1233,NFD,1772
1234,NFL,1530
1235,NFN,1713
1236,NGT,1518
1237,NHD,1548
1238,NHE,1518
1239,NHL,1736
1240,NLN,1415
1241,NLS,1765
1242,NLT,1635
1243,NLW,1416
1244,NMC,1227
1245,NMK,1770
1246,NMN,1134
1247,NMP,1772
1248,NMT,1716
1249,NNG,1751
1250,NNT,1690
1251,NOR,1731
1252,NOT,1767
1253,NPD,1732
1254,NQY,1347
1255,NRB,1554
1256,NRC,1772
1257,NRD,1696
1258,NRT,1151
1259,NRW,1709
1260,NSB,1506
1261,NSD,1756
1262,NSG,1660
1263,NSH,1644
1264,NTA,1630
1265,NTC,1634
1266,NTL,1773
1267,NTR,1701
1268,NUF,1521
1269,NUM,1648
1270,NUN,1772
1271,NUT,1767
1272,NVH,1509
1273,NVN,1509
1274,NVR,1254
1275,NWA,1709
1276,NWB,1755
1277,NWD,1547
1278,NWE,1773
1279,NWI,1262
1280,NWM,1771
1281,NWN,1227
1282,NWX,1555
1283,NXG,1555
1284,OCK,1532
1285,OHL,1772
1286,OKE,1634
1287,OKL,1626
1288,OKM,1754
1289,OKN,1771
1290,OLD,1653
1291,OLF,1771
1292,OLT,1772
1293,OLY,1738
1294,OMS,1415
1295,OPK,1420
1296,ORE,1502
1297,ORN,1420
1298,ORP,1546
1299,ORR,1400
1300,OTF,1525
1301,OUN,1709
1302,OUS,1700
1303,OUT,1734
1304,OVE,1686
1305,OVR,1772
1306,OXF,1773
1307,OXN,1520
1308,OXP,1772
1309,OXS,1762
1310,OXT,1517
1311,PAD,1757
1312,PAL,1660
1313,PAN,1773
1314,PAR,1426
1315,PAT,1265
1316,PBL,1397
1317,PBO,1773
1318,PBR,1629
1319,PDG,1399
1320,PDW,1515
1321,PEA,1771
1322,PEB,1505
1323,PEG,1652
1324,PEM,1400
1325,PET,1547
1326,PEV,1505
1327,PEW,1771
1328,PFL,1530
1329,PFM,1736
1330,PFR,1664
1331,PFY,1328
1332,PGN,1630
1333,PHR,1523
1334,PIL,1771
1335,PIN,1681
1336,PKG,1771
1337,PKS,1761
1338,PKT,1709
1339,PLC,1516
