,origin_crs,Count
1009,KYN,642
1010,LAC,564
1011,LAD,583
1012,LAG,723
1013,LAI,550
1014,LAK,623
1015,LAN,507
1016,LAP,348
1017,LAW,789
1018,LAY,517
1019,LBG,624
1020,LBK,721
1021,LBO,694
1022,LBZ,648
1023,LCK,433
1024,LCN,753
1025,LDS,421
1026,LEA,556
1027,LEB,552
1028,LED,784
1029,LEE,581
1030,LEG,515
1031,LEH,791
1032,LEI,727
1033,LEL,222
1034,LEM,577
1035,LEN,527
1036,LEO,662
1037,LER,577
1038,LES,532
1039,LET,658
1040,LEW,583
1041,LEY,523
1042,LFD,537
1043,LGD,649
1044,LGE,718
1045,LGF,550
1046,LGG,793
1047,LGJ,578
1048,LGK,337
1049,LGM,660
1050,LGN,511
1051,LGW,391
1052,LHD,586
1053,LHM,337
1054,LHO,516
1055,LHS,575
1056,LIC,769
1057,LID,696
1058,LIH,549
1059,LIP,624
1060,LIS,612
1061,LIT,563
1062,LIV,540
1063,LKE,435
1064,LMR,409
1065,LMS,791
1066,LNG,700
1067,LNY,721
1068,LOB,793
1069,LOF,580
1070,LOH,523
1071,LOO,256
1072,LOS,270
1073,LOT,491
1074,LOW,707
1075,LPR,370
1076,LPT,511
1077,LPW,793
1078,LPY,541
1079,LRB,579
1080,LRD,704
1081,LSK,271
1082,LST,622
1083,LSW,502
1084,LSY,583
1085,LTG,502
1086,LTK,735
1087,LTL,502
1088,LTM,517
1089,LTN,557
1090,LTP,741
1091,LTS,222
1092,LTT,508
1093,LTV,769
1094,LUD,662
1095,LUT,557
1096,LUX,222
1097,LVC,519
1098,LVJ,519
1099,LVM,514
1100,LVN,529
1101,LWH,642
1102,LWS,570
1103,LWT,679
1104,LYC,351
1105,LYD,555
1106,LYE,790
1107,LYM,351
1108,LYP,577
1109,LYT,577
1110,LZB,391
1111,MAC,483
1112,MAG,513
1113,MAI,727
1114,MAL,590
1115,MAN,516
1116,MAO,718
1117,MAR,521
1118,MAS,269
1119,MAT,685
1120,MAU,515
1121,MBK,595
1122,MBR,338
1123,MCB,579
1124,MCE,270
1125,MCH,747
1126,MCM,507
1127,MCO,516
1128,MCV,516
1129,MDB,536
1130,MDE,540
1131,MDG,719
1132,MDL,518
1133,MDN,515
1134,MDS,590
1135,MDW,536
1136,MEC,497
1137,MEL,677
1138,MEN,271
1139,MEO,502
1140,MEP,553
1141,MES,703
1142,MEX,664
1143,MFT,673
1144,MGM,752
1145,MGN,791
1146,MHM,556
1147,MHR,739
