,Station CRS,Number,Max distance,Mean distance,Median distance,Reachable Population
0,COW,338,170876.38631478604,69211.97006848581,65530.38703532889,69706.0
0,CWM,463,187310.14759483802,89170.95981963238,102361.00282822555,3051182.0
0,CUX,886,153597.82626066034,54966.158107844996,50051.84587282376,6542592.0
0,CYN,422,195788.78816724924,109696.36768136857,113440.69991939956,2749118.0
0,DSY,697,170702.0310365404,69207.98865796009,62347.373823568734,4689854.0
0,DAG,335,178243.88452342481,65421.86511725844,61441.21337890821,69706.0
0,DMR,338,254120.54815972675,52418.397754168094,33748.77991084386,46449.0
0,DLY,308,204353.59632020182,56317.057014554106,40476.72873392809,24715.0
0,DLJ,929,141357.00941941293,44076.39494969072,35695.42463974307,6870165.0
0,DLK,933,141464.9593432946,44032.47549414987,35333.28418381896,6892118.0
0,DLS,385,189145.14598582752,121291.4597271996,129168.68428531739,2143326.0
0,DLT,415,144735.52431935983,84683.63207441682,86907.82300805837,2770622.0
0,DLW,156,189179.31916570585,109131.8499362619,111777.37024997502,0.0
0,DNY,136,173686.38554878157,75583.90607396862,73272.38924042262,889852.0
0,DCT,267,163665.27888651277,58762.52647357294,50980.932563067145,1585529.0
0,DZY,606,205007.96333069602,98274.77280110343,109649.83538519335,4044434.0
0,DAN,632,174271.50497140948,73939.11002160794,71319.85185767003,4277345.0
0,DSM,170,132145.9742103406,77614.11409308744,79985.71272421094,1251488.0
0,DFD,900,145916.7549426727,46480.06979066747,38537.286654037714,6646410.0
0,DWN,562,157492.0724989039,58180.928740822346,50068.21175066245,3803855.0
0,DAT,935,156586.48714687995,51857.99487825854,42085.23856413315,6852948.0
0,DVN,721,209851.64336978635,66934.68793403653,61450.14422277624,4780020.0
0,DWL,160,155789.32423308087,78184.48847901377,78332.51304535045,976957.0
0,DWW,160,157837.18410121236,77610.0963484081,76451.21647168213,975071.0
0,KVD,330,248332.69787122274,47526.64886299018,32606.94289564724,46449.0
0,DEA,681,279170.2920656136,108268.92219235617,108217.3355381191,5090945.0
0,DEN,747,217323.57483715384,103616.91869521474,106238.11486467558,5087381.0
0,DGY,449,179354.97017088765,101286.99156092419,100364.01403889743,3056034.0
0,DHN,583,158577.38276626967,63124.62910313216,63522.24570967245,3972232.0
0,DLM,613,156195.45071800266,65765.93717847795,62017.057580625245,4108858.0
0,DNM,972,163675.1028256894,58654.47687498788,44027.72767245659,7222574.0
0,DGC,972,162683.32428371385,59306.00249882522,44434.333572137664,7222574.0
0,DMK,943,155279.99130602757,43527.25984370325,35254.285243073646,6974547.0
0,DNT,670,231280.55856253894,113676.91590788543,98032.68893588506,3602529.0
0,DPD,960,164949.238194664,52884.994853274045,44710.35613814768,7063776.0
0,DEP,935,158564.3440373655,43293.12910242161,35091.663304222326,6960320.0
0,DBR,181,131348.0628901698,63988.87515247145,66139.34622671036,1348102.0
0,DPT,100,152580.3272050496,57250.050782264865,60041.87900124379,567258.0
0,DGL,269,159231.40077258632,61011.70025209823,53130.17692423017,1611666.0
0,DDK,908,166967.82062720947,46975.286023056346,38244.62569575243,6703201.0
0,DID,787,135814.40514540422,74733.18864458954,78899.78566510811,5675902.0
0,DIG,166,166639.98945031172,77269.62043583104,79922.93727051657,1068057.0
0,DMH,474,245147.71428875285,102192.48017271087,96121.6786866526,3226404.0
0,DNS,269,161762.99914380914,61649.48683446096,52812.945382737365,1611666.0
0,DMG,259,179696.33516574567,58844.01971446979,52694.010968989634,1531360.0
0,DIN,90,232472.8912282032,85999.96771651406,76244.46370000803,0.0
0,DND,177,137572.48434916046,68412.29255552428,74043.96799730076,1172051.0
0,DSL,720,211545.7137358259,68173.70246449024,62692.30684704415,4763595.0
0,DIS,173,142897.68682522472,68199.0276184201,65805.78776976992,1274516.0
0,DAL,298,175239.57344161734,82959.887659016,79320.43286488054,0.0
0,DAK,330,240391.98085002752,46463.83188342809,33614.75159807075,46449.0
0,DAM,337,184469.2259700788,64746.99034317967,59145.857629896855,69706.0
0,DLR,322,161828.96627303777,49660.0818048655,37312.800251940425,7173.0
0,DAR,178,142633.4747701254,69080.743269999,73450.74608198341,1188636.0
0,DWD,418,180254.52476983762,103464.6906099568,106298.44254693382,2860058.0
0,DBC,322,161140.29950636186,49280.57315578903,37065.73901453052,7173.0
0,DBE,322,160296.73148570434,48778.111686254866,36605.66257992317,7173.0
0,DBD,582,170685.53138740262,64033.2992072271,63754.982107734904,3969633.0
0,DFE,337,175518.3848888771,64234.21800033882,58057.678909165275,69706.0
0,DFL,337,174057.7126415259,65490.4231945784,60076.10014867222,69706.0
0,DNL,308,196598.30340061433,49500.59235468352,32069.56345197109,24715.0
0,DNO,77,278719.61266656494,87085.23464174444,71517.35615759726,0.0
0,DOT,137,199014.06146300316,72021.45486883313,68078.10150019113,699815.0
0,DTG,609,168677.9305184884,59007.07056404934,56405.200114883024,4094151.0
0,DTN,607,216581.80071511088,76915.00881179636,68106.01685950762,4014942.0
0,DOC,100,152705.42336145104,57102.54483422105,60133.161599902596,567258.0
0,DOD,609,178283.6630905928,69592.06126202135,69876.87010135506,4198844.0
0,DOL,529,175281.823929351,102881.30543240801,101384.69407721756,3449075.0
0,DLH,845,226512.5038491253,83102.94639420968,80956.5208553332,6246754.0
0,DLG,449,173096.5272673025,100846.37910491998,103017.45937946635,3065702.0
0,DON,560,147095.276096821,75880.09729020552,72446.35877668388,3829276.0
0,DOR,630,166210.8469745582,72178.67403571439,70509.9468514904,4260601.0
0,DDG,606,206476.11736953986,96917.96010491312,108650.02097560774,4034415.0
0,DKG,959,165070.64553699424,51886.316492453545,43261.54451704192,7063776.0
0,DMS,896,182518.32567717688,54147.865012154136,45472.02714856684,6670624.0
0,DVP,642,270584.5777497306,104523.40708392217,104212.4649022371,4816403.0
0,DVC,706,147142.3809580367,100571.24076192993,105141.04981502486,5177435.0
0,DVY,284,160870.23460230298,115471.27301978038,129781.15182903556,1925933.0
0,DOW,684,165082.64869452512,115326.64642998888,124080.22173174901,5057261.0
0,DRG,957,146531.72489942238,46691.39298363282,37280.11857142992,7007267.0
0,DBY,500,147981.8929599159,70601.91764038244,70482.42882449497,3637332.0
0,DCH,421,280936.9957837522,133398.31213753304,115838.76232936884,2837787.0
0,DCW,392,281243.6132785952,139021.90804710993,122159.51047708074,2654254.0
0,DRM,315,168703.5319725109,86925.46618366908,93659.27258082958,69706.0
0,DHM,142,168500.74183812962,69418.05008051397,63418.91614494842,771177.0
0,DRF,210,148287.2482717243,78884.45437194024,80132.49553083943,1408438.0
0,DRI,285,170378.70670949467,101539.94379879998,108272.45941050295,1809153.0
0,DKT,960,163854.5690849053,53246.44160776849,45077.930409458684,7063776.0
0,DMC,338,251221.76640769007,50754.21442545282,33822.03389668557,46449.0
0,DFR,308,225441.63080496024,55841.7341839972,44976.97105186164,24715.0
0,DRU,320,141540.58119493505,43278.179940204136,34815.798497233984,7173.0
0,DUR,845,166764.71936533818,77338.43011858863,77668.19709800661,6240587.0
0,DRO,633,168677.75873540647,74075.97110330687,72502.24851186996,4290006.0
0,DRT,616,174346.40984258897,69551.56837196951,71735.80556458539,4246771.0
0,DTW,462,162594.9883883264,84040.7395910485,91566.71556848592,3192290.0
0,DMY,338,251991.79118772896,51249.68512293317,32984.13752790028,46449.0
0,DYP,929,140160.1137342575,44177.76258770242,35880.02578036978,6870048.0
0,DNG,964,199341.1651817055,53387.70502215983,43183.1243543123,7077925.0
0,DUD,607,193396.9553250516,90832.62737014191,103283.75150525857,4044434.0
0,DDP,607,180769.071439226,89003.37565825577,100355.03766627763,4034549.0
0,DFI,503,149218.6627737965,70564.57748698827,68753.78118181044,3640297.0
0,DRN,65,212337.47486724993,107779.30610484874,110303.92474285461,0.0
0,DST,372,258025.64533394738,60351.87364593358,38918.79466273332,145375.0
0,DUL,808,158253.01946250504,86954.00071262993,88246.38297970065,6005390.0
0,DUM,329,243510.79504818673,46957.04034763587,31970.220413105148,46449.0
0,DMF,399,205494.63487886978,106788.31191948192,99536.19945025026,786839.0
0,DMP,680,284253.88987487927,109061.00022037869,107306.82815645983,5081970.0
0,DBL,337,157819.37369347276,58328.47264794492,47738.749459951294,7173.0
0,DUN,330,174791.59733808716,102701.88864322724,110084.24994067044,219125.0
0,DCG,65,213119.0086805961,104564.46497999551,106642.99044359532,0.0
0,DEE,334,192460.7418929897,96016.75060304948,101439.86737471614,0.0
0,DKD,350,226389.2797815303,94188.25397778918,89910.26304043383,0.0
0,CDU,353,122769.01644959122,75651.04259181392,78314.03960976601,2310986.0
0,DVH,566,141189.10681068848,61890.72448307161,61837.78800215933,3800527.0
0,DEW,570,161098.5273830894,65424.971496191705,66718.29548142408,3845781.0
0,DYC,134,240951.05649280726,136286.91730498837,149036.33252218267,0.0
0,DYF,151,168736.88578671825,106916.59596328464,121754.45864525865,939700.0
0,EAL,994,192236.62956887274,47406.258217759525,38761.95890302759,7230216.0
0,ELD,966,174359.45175699538,52691.875888293085,43068.388639465025,7096153.0
0,EBK,269,160975.24937703932,61269.77765955827,53239.10686703901,1611666.0
0,EBL,126,212580.2276435887,80749.15020670673,70088.52128192653,633955.0
0,EBN,812,194465.51647271554,83186.72875893026,84488.58063075744,5997408.0
0,EBD,885,152430.62323562152,49893.85104190962,42939.226355396764,6587854.0
0,EBV,274,159481.1475535588,64566.87738761765,53586.20256185355,1690263.0
0,EBB,274,161131.12682843127,65447.85870256411,54252.06728780019,1690263.0
0,ECC,703,211573.17433928148,66882.69810699442,59132.73086210762,4666127.0
0,ECS,165,141259.46800126354,71213.69575666684,68552.73804103232,1197573.0
0,ECL,697,167159.75804301703,71795.50956444835,72152.86027106008,4662579.0
0,ECR,960,186035.72173375735,45304.06370940726,35501.16656420409,7039491.0
0,EDL,625,145623.64480056116,63744.113160633555,62162.895685448886,4248842.0
0,EDG,656,164107.69451795975,71357.66004659576,67525.54399632779,4399569.0
0,EDY,703,208773.47436875213,66201.9516404707,58816.391449134906,4656840.0
0,EDB,348,188343.13188964443,73219.79091719628,69807.85272073376,102156.0
0,EGY,332,185590.04286060177,67277.07514858144,62215.23771686266,69706.0
0,EDP,328,187197.0098585979,67352.85313654828,62524.20731204835,69706.0
0,EDR,896,129565.6749181665,45662.813037822714,38197.26821850415,6610578.0
0,EBR,951,188709.97199141333,54305.532736378,44713.51459273144,7013370.0
0,EBT,932,188833.0356823191,55760.547662852856,45836.83371481935,6892708.0
0,EDN,920,154571.65748286457,42718.36688686158,34190.14675414032,6810347.0
0,EDW,951,156176.90770405208,43425.24639198454,34821.34342014597,7002400.0
0,EFL,923,218439.16907230718,63555.85185554716,55840.391339961076,6817819.0
0,EFF,974,172230.96921285673,52776.52069168652,43519.35493619123,7110435.0
0,EGG,131,167743.4020222554,75187.9042864626,69610.05171668816,802430.0
0,EGH,960,161065.80944756712,51887.59524374749,41738.38782224344,6977126.0
0,EAG,136,145198.84796374934,65059.131276286855,61493.695815099614,886005.0
0,EGF,592,245727.0527434861,78884.1265655947,79022.35309075528,3841761.0
0,EGR,896,180607.56822459018,55926.29154476249,47535.49634746649,6657440.0
0,EGT,114,161112.17187102904,69661.19824458355,71048.83068667026,777834.0
0,EKL,329,232016.88131901092,48856.78044303559,35594.84513240646,46449.0
0,ESL,819,199491.67069579623,95103.2112252185,98866.73654884243,5922145.0
0,ELG,119,250685.57342814922,106904.0368257323,99729.8196629273,0.0
0,ELE,919,153966.34588766468,42288.24530952996,34684.087617154415,6810804.0
0,ESW,181,105096.95963727971,60770.74165229709,61232.31501127357,1356272.0
0,ESD,920,150755.37687591778,43136.34239278113,34572.88677562231,6812503.0
0,EPH,948,153330.49419472957,43492.39076128798,38064.05928168986,7027132.0
0,ELR,616,186475.36948616029,71893.86371720422,69625.04793535154,4245920.0
0,ESM,857,137909.31555554905,65314.58385484823,60738.129638638035,6279148.0
0,ELP,679,209155.93465402792,76623.27717104345,72512.09140550286,4645512.0
0,ELW,923,146433.78249912141,42957.843606338385,35248.654543236284,6812705.0
0,ELO,317,140587.4754343359,74197.94022260616,80826.12380774846,2306216.0
0,ELS,906,131086.24022756927,48715.41740942116,39006.00017945957,6736307.0
0,EWD,606,200316.33763624972,95744.48315771927,107586.44245442824,4044434.0
0,ELY,696,151190.93235045546,97294.95249442621,101535.1116609422,5164684.0
0,EML,886,216505.80061513363,58919.47389115895,51720.5848768167,6521801.0
0,EMD,353,136358.52815280753,67696.52281862614,65792.07791913475,2579255.0
0,EMP,918,140630.14488366284,49730.4770067449,41579.90511052184,6776245.0
0,EMS,791,175498.99492589693,84441.55125993352,88345.13370865426,5837507.0
0,ENC,915,127032.6837510725,46523.48853332473,38508.04027329719,6740058.0
0,ENL,887,124059.1610361766,48886.44824263889,41439.219997485474,6543349.0
0,ENF,905,126960.54598575103,46583.750964420346,38767.48134712906,6689120.0
0,ENT,562,155923.4905330175,56475.92455728932,48608.896683871244,3804077.0
0,EPD,931,165110.25260110287,45670.68654728488,36814.00082848915,6838421.0
0,EPS,976,173024.77192587193,48454.4214265994,37943.72938971603,7120136.0
0,ERD,607,193455.6099186581,90212.09335341059,102387.44368817887,4036058.0
0,ECP,258,164771.1476229986,55850.891732684664,47538.648766228696,1521455.0
0,ERI,896,194225.08490151318,62492.13761792784,55437.716448280946,6670624.0
0,ERH,919,142414.80195892561,46527.61368414439,37798.368557515016,6810643.0
0,EAD,990,198562.7150927384,47547.91459150366,35739.5372893189,7247381.0
0,ERL,697,164874.02745429616,69299.48258994141,67483.28340222077,4673921.0
0,EAR,931,144611.40558406865,64741.10359327254,61112.893050484854,6751729.0
0,ESH,1001,190291.1258887287,51454.964726639475,38446.54122284604,7306703.0
0,EST,320,148687.84651073537,40676.25137229736,31891.92942428615,7173.0
0,EKB,327,185969.60113147524,74539.36162256895,74385.71895868184,69706.0
0,EXR,930,139830.46496382682,43781.19688543225,35288.98448091233,6873774.0
0,MTC,956,154791.8551636358,43668.86073501308,34008.193192659135,6993932.0
0,ERA,677,212771.17355506597,79086.53452008798,73981.28815450566,4640627.0
0,EGN,433,195468.78676658327,82266.33832541248,89672.08316067829,2930099.0
0,ETC,902,208771.6913808,74174.88793359992,68981.29274459716,6695810.0
0,ETL,883,156474.80032580325,53940.09921121966,48146.83246071334,6566512.0
0,EUS,1012,203941.26611600703,50910.818510607234,44783.89957339579,7323201.0
0,EBA,575,167669.52079910052,60878.40335330009,52410.8888379578,3847579.0
0,EVE,506,162545.78497149656,98402.97562636147,104782.57863309149,3670004.0
0,EWE,973,175265.84146661323,47747.12199610807,37403.49863450351,7119586.0
0,EWW,971,174544.24338831689,47853.398784561075,37427.762579437025,7119586.0
0,EWR,844,159261.99060039406,75937.5571779331,76113.18956002303,6244182.0
0,EXC,187,160218.2206273681,84479.54683348104,92774.76946885936,1211987.0
0,EXD,189,160824.98871754974,84634.33739366158,93286.33018829714,1211987.0
0,EXT,187,160861.3837345682,84723.06315442116,93049.09113473383,1203836.0
0,EXG,372,260813.14692515024,60933.84101554121,38095.200865725856,145375.0
0,EXM,166,167009.31873401557,79367.30623149894,82136.81623740793,1060680.0
0,EXN,166,166701.8109379739,78005.6968517803,80935.47041352425,1068057.0
0,EYN,902,155387.76612075997,47798.34468483167,39458.46766063072,6670648.0
0,FRL,308,214412.80232299562,61204.65207501898,47109.77074875232,24715.0
0,FCN,923,145757.56732670864,43587.79973777697,35749.608286553994,6809735.0
0,FKG,339,175721.09378216378,54510.74880285602,39813.0091804174,69706.0
0,FKK,338,176910.0553953901,54846.03226190614,39472.49950604653,69706.0
0,FAL,58,127892.33878931138,61011.34310269115,52465.09194693172,365533.0
0,FMT,58,128573.93784511696,61396.237020312205,53126.10639789067,365533.0
0,NFA,870,161906.96820705401,66934.36412623688,63681.94489021201,6431848.0
0,FMR,876,169477.2256086345,73084.07997698143,71684.23727012794,6445907.0
0,FRM,766,192338.48600839096,93059.08011253411,97330.15921508442,5623033.0
0,FNH,940,150779.05346565883,64247.558353988665,60083.53808656744,6849814.0
0,FLD,337,195915.45446952365,55968.295075438065,41076.53471265559,69706.0
0,FAV,828,137035.93930425696,73558.61706611986,73974.87722869164,6110354.0
0,FGT,918,163233.65801206563,57958.213725548434,51762.3261866345,6822681.0
0,FAZ,656,162765.23078348153,71653.73517290792,67951.40217832153,4401758.0
0,FRN,80,255488.1668981951,79855.30063014083,70013.43999547516,0.0
0,FEL,952,155615.51200635495,48322.41679679751,37218.50750634689,7035694.0
0,FST,1012,207334.9599681636,51143.39964614844,45114.657219134446,7323201.0
0,FNT,198,175730.75542431383,86018.72175051719,89372.7561452594,1277755.0
0,FER,259,178493.25021411874,58728.1656419505,49729.56062544692,1531360.0
0,FRY,296,161026.7657875547,82834.65904060887,83414.44853860751,2055202.0
0,FFA,422,221226.93480903268,121799.39359169714,135750.59378712432,2749118.0
0,FGH,190,226253.75863618267,119557.80450614977,126083.34545053919,1066602.0
0,FGW,190,226711.38048629143,119832.49794057399,126471.97011591145,1066602.0
0,FIL,198,187008.68189739215,102947.64014983461,101217.1083891031,1423922.0
0,FIT,543,214795.9418285178,106852.735240368,103879.0747667106,3455081.0
0,FIN,793,172270.7104298348,93882.81020107494,97563.50541847627,5857426.0
0,FSK,484,149991.5330943717,81035.11613473212,86398.55785833465,3500047.0
0,FZW,561,177035.54120571385,72591.13946358823,71283.3444494943,3765985.0
0,FWY,607,191724.7894352736,90997.94240981653,103546.95794662439,4037100.0
0,FLE,978,164848.69898182392,65819.41443615453,59669.27398221318,7102498.0
0,FLM,183,176068.36427933327,105526.38364571637,122916.47806784691,1090765.0
0,FLN,728,236417.85571314194,89463.55391099556,84929.03508223793,4887076.0
0,FLT,777,142073.6894889409,70137.80780888397,68591.37937816967,5848390.0
0,FLI,702,205899.9025764704,66785.2576007199,60278.317909510384,4657773.0
0,FKC,734,260396.00452387898,99425.46102277958,99597.24033325422,5436174.0
0,FKW,734,259349.17375808235,98433.38275048693,98543.92568291564,5430100.0
0,FOC,298,179449.23126054343,87115.79514848962,83304.95729642728,0.0
0,FLF,609,161591.24454004306,57118.89799434311,55396.63285796349,4103820.0
0,FLX,181,146029.03013099826,71108.99174165256,73036.75698204892,1347967.0
0,FNY,925,145235.7989615508,44222.10841715128,34871.54187872971,6910601.0
0,FPK,946,140922.50075839556,40772.81404846412,31127.38654304277,6936614.0
0,FOD,845,154952.88396799847,79072.80048653945,78910.21006313292,6243430.0
0,FOH,952,159051.41370009887,43236.87979163228,35037.70054002934,6972102.0
0,FBY,638,171250.00729926993,76914.34680591038,70364.40666274392,4315900.0
0,FOR,106,241808.64009790882,94475.46336302339,97182.40202618102,0.0
0,FRS,71,320078.91237162123,104451.91038460088,98627.80791790434,0.0
0,FOK,606,191859.8757531131,89423.8445608063,100183.99522877893,4035702.0
0,FOX,326,172046.38589636228,86082.73037348731,92047.97725099667,2158646.0
0,FXN,802,142190.17797653956,77757.14131818911,76019.85759690899,5879338.0
0,FRT,924,200959.03150891227,64320.414000252924,57628.15229569857,6852332.0
0,FTN,770,186582.83750120213,92452.4789732626,97429.05627116421,5693178.0
0,FRB,151,162517.65542549524,104864.97439338459,118425.72788461129,939700.0
0,FNB,977,169950.05766400904,63151.63347893685,56162.33123670037,7102257.0
0,FNN,977,170723.35026293268,62615.23317203104,55868.80797567524,7102257.0
0,FRD,705,235346.14597439236,73597.15239099626,73612.15968167216,4834059.0
0,FFD,477,233582.96739274464,101438.85144180151,92709.05481705902,3222457.0
0,FRF,704,217328.37304411037,66789.22970550008,58676.392953214156,4659355.0
0,FML,915,150386.4651622612,58352.61279584746,54126.42815667777,6708484.0
0,FRI,720,142535.5240668094,94999.74893823655,98558.03278272146,5292293.0
0,FNC,922,156622.44100064333,57645.004022665984,52810.52552121125,6736289.0
0,ZFD,586,141612.8552674509,49473.123935607524,44812.36994402327,4367409.0
0,FNR,883,150895.08591070818,47346.02679185939,39689.299239200045,6585135.0
0,FNW,621,215831.624188857,60099.84254642995,51159.86602582694,4106755.0
0,FRO,478,245908.8216717733,103165.36964102497,95901.79612499445,3236792.0
0,FRE,638,171295.31984266237,77278.84101675628,69796.1123559185,4314939.0
0,FOG,910,158210.45979643698,43906.69237513039,36712.562891676964,6737092.0
0,FTM,308,227757.54564887637,57173.92752206679,46687.14517937459,24715.0
0,FTW,187,154101.73952619743,106733.4073901874,118767.29784330365,0.0
0,FRW,267,163565.60974728153,58964.65180259686,51193.97620814387,1594408.0
0,FZH,567,226225.5693992171,67957.97182340144,67592.82159358101,3753702.0
0,FSB,833,167847.36271386573,84100.14193450169,85402.40268847044,6173886.0
0,FSG,846,159875.88012267515,73864.59744834507,74054.11150682307,6268757.0
0,FEN,767,190145.34558857864,78581.41930093757,76079.57860998131,5866274.0
0,FEA,557,173825.36250501536,73745.73189212404,73099.4015102922,3737760.0
0,FLW,953,155651.55809371136,46336.180524151234,35554.57952219376,6999256.0
0,FNV,566,136163.5562549686,58120.28246140773,57725.4980489558,3800527.0
0,FZP,925,160906.21317090275,59136.37535119513,50192.375965447536,6820536.0
0,FYS,275,228431.37640219217,104442.97926688727,88192.39556809419,1613431.0
0,GAL,315,175359.55334397953,92372.73729062142,94323.216898596,69706.0
0,SGB,607,186092.84522517247,89711.72964575996,102476.75211480894,4044434.0
0,GRF,594,244825.2618195271,78590.17516197402,78810.56752111357,3850535.0
0,GAR,320,150000.93133044208,40504.72621556289,31472.164074977023,7173.0
0,GSD,670,229306.37096251818,115339.74139596855,101893.2524753234,3602529.0
0,GTH,529,177148.36521966552,113215.21271184647,119650.54036502898,3449075.0
0,GVE,80,234318.96497082774,83989.23948378608,70563.79312366931,0.0
0,GSW,698,161478.88809376908,70182.22532807667,67489.40657614349,4674717.0
0,GST,692,168343.13558918878,72581.95782383312,67719.88893011337,4678691.0
0,GTY,704,206934.06468969773,66168.97252815179,59625.146884515096,4665707.0
0,GBL,517,160666.90916302585,89490.59766010233,87625.26879844649,3574467.0
0,GBK,614,147125.6005085451,62848.50323960363,59197.15956023566,4109023.0
0,GNB,517,160587.83795792257,89266.01301768067,87613.55480175428,3574467.0
0,GOD,922,155395.1445991798,58571.03093396759,53988.81913484166,6736180.0
0,GER,975,160403.24872333478,60541.817085491435,45866.62856244769,7244105.0
0,GNF,626,167448.68379297582,60483.56071027199,58117.65929639481,4184150.0
0,GFD,962,144219.61744852882,46189.0717735935,36864.11557327803,7007267.0
0,GIG,670,253562.50628592548,106939.14817450759,81540.32759929285,3602529.0
0,GUI,706,218879.97852704572,66899.21516561983,60075.77381940244,4681736.0
0,GDP,918,139201.92994351767,49795.44782888903,41418.61906196294,6821827.0
0,GFN,330,239476.75565073115,47968.762269195504,33732.39466744097,46449.0
0,GIP,956,158034.4350640075,43478.60618959188,35070.385940533444,6994672.0
0,GIR,318,218001.77819687617,96716.62040686287,81570.99545794449,99371.0
0,GLS,114,159043.40068044318,68199.01379537517,69706.62071117284,777834.0
0,GLH,559,172092.51988392754,74338.12598085759,73004.37606746599,3773348.0
0,GLZ,704,247863.72475616515,69794.45044503408,62729.44067972421,4834859.0
0,GBD,296,147306.22525881245,72247.206365388,69323.22266023126,2063202.0
0,GOE,632,185144.72430236838,76371.41185663966,73870.8408304657,4287031.0
0,GFF,258,167074.19756503397,56952.29721613392,51119.14931013732,1531360.0
0,GLC,373,259722.69778554203,53621.97759527983,35351.22775889856,145375.0
0,HST,372,259083.35116328875,60486.54934460213,38900.0526991931,145375.0
0,GLG,308,205122.70717792315,53509.85443104944,37453.33930372564,24715.0
0,GLQ,373,259725.87342234503,53581.45948638323,35618.20215844702,145375.0
0,GIL,362,160385.40613160538,87321.72228324453,89141.83810086036,2401146.0
0,GCW,449,175598.75946315794,99149.0989326542,98861.72161155195,3065702.0
0,GLE,349,258076.76454884504,76486.01801421748,60605.054433217796,0.0
0,GLF,91,160428.3683299185,97881.1754693191,120289.14248592846,0.0
0,GLM,869,149547.75438300637,57659.48046786007,53936.798143753396,6414958.0
0,GLT,331,165139.85227678993,76460.0491169523,78451.77820540378,7173.0
0,GCR,351,139855.71895707375,74859.55996206302,75802.60426515002,2310451.0
0,GLO,609,170005.3955143777,59459.66772006852,56629.89316606557,4093519.0
0,GLY,844,180445.21218364316,72885.47807474482,72905.28700340693,6219685.0
0,GNH,904,149518.91762917495,48637.56202242211,41142.18989067063,6666444.0
0,GNL,643,168986.06362656064,73135.21558852361,69313.5318505572,4355922.0
0,GUN,969,163325.24674709662,46981.02524535414,36887.397576950316,7160794.0
0,GTN,269,160175.82439931438,59922.454574899704,52785.90578932979,1611666.0
0,GNW,936,159394.98933467138,43445.57054612817,35236.32337517636,6947660.0
0,GOB,595,167742.78643208477,81627.13937757608,81581.1209564477,3898778.0
0,GDL,609,163155.73330103973,57507.84952289299,55955.21499377873,4097255.0
0,GMY,905,162940.39677133475,46665.05268160997,38734.14720603484,6673366.0
0,GDN,945,181815.18775393875,52680.037784197266,43197.45942760986,7017203.0
0,GOF,254,161481.25075376398,97744.61015861382,111100.72637026277,0.0
0,GOL,77,276837.92631249066,86134.18936087053,74001.1969320477,0.0
0,GOM,965,156601.14255330325,55851.855956077336,47368.9076188168,7074580.0
0,GOO,340,194654.82239081568,69013.87216337846,66802.0628798243,2340353.0
0,GTR,753,224449.02539329504,76955.34081451857,68064.27303406398,5109233.0
0,GOR,849,138392.9140671588,73010.94366789724,73234.63513939289,6144841.0
0,GDH,915,126022.81085978047,47233.25580362533,39358.594245729866,6739983.0
0,GBG,325,179345.82640808792,76780.8581736212,76544.10912016679,69706.0
0,GBS,845,165242.85438408525,77593.78597023597,77878.5586638657,6240249.0
0,GTO,704,216336.661287448,66635.35657747142,58020.54823077769,4655978.0
0,GPO,925,146984.2835135784,44177.94720078129,35053.93809545512,6901122.0
0,GRK,304,228946.55446195297,58291.264256765404,47792.71178746818,24715.0
0,GOS,474,154683.06097307487,85242.00187939573,90080.23198612184,3152604.0
0,GWN,251,183403.70516704398,72016.10232289022,61726.19279227499,1399292.0
0,GOX,321,139611.05865940562,85455.16534156083,87047.6111260069,2295457.0
0,GRT,883,176215.87272433774,98807.55658057639,106004.44515679519,6343438.0
0,GVH,607,193270.22824015084,90348.17109991303,102636.22959267357,4030272.0
0,GRY,884,150996.23604580347,50117.00968555159,43484.66414583633,6569791.0
0,GNR,326,174423.11888049703,86306.59989047039,90744.04959004199,2158646.0
0,GKC,308,224817.2433333351,54876.34788596457,43732.915807204074,24715.0
0,GKW,308,225632.4083548283,55621.60928609347,44708.18856764385,24715.0
0,GEA,399,182900.2953114073,113652.96861293566,117669.92234636683,786839.0
0,GGJ,71,341885.21077256324,124176.98750241332,123914.1316931074,0.0
0,GGV,563,253671.22422537406,85213.34630780476,69628.03601998264,3386714.0
0,GCH,322,179151.22557493154,63275.275318405256,53219.653269755305,7173.0
0,GMD,323,153893.60639415792,97012.61598715637,99865.58200401177,2303806.0
0,GMB,323,153117.39164771585,96280.39940657596,98483.16569343209,2298091.0
0,GRN,625,157241.21597087706,69265.04660638793,68024.58452647837,4248842.0
0,GRL,373,257927.8997704591,62088.70348253506,42337.02442070912,145375.0
0,GMT,114,163424.74116546736,71375.75594229845,72359.32133831471,777834.0
0,GPK,915,128296.60493169723,46060.01063059393,38214.290219759416,6742149.0
0,GSN,977,203705.05301783752,61217.70337583385,46732.36813678589,7328426.0
0,GRH,373,256003.54568052373,60637.634865340726,42368.87150755226,145375.0
0,GMG,257,181268.10948702478,64782.67384437588,56542.26914441973,1520894.0
0,GRP,920,149508.46023553316,42491.469086059325,34433.81223448836,6806018.0
0,GRV,897,155403.78878907682,51503.27298735356,45413.52766180062,6611977.0
0,GRS,338,249716.2721510154,50551.68577606381,33005.80707118331,46449.0
0,GTA,136,160374.01636487126,68561.68303469467,65480.74468880145,889852.0
0,GRB,720,133467.3490558646,85879.14198720109,88331.86802621125,5292293.0
